@relation 'robocall-oneshot-weka.filters.unsupervised.attribute.Remove-R7,16,18,29,34'

@attribute smean numeric
@attribute smax numeric
@attribute smin numeric	
@attribute sstandard_deviation numeric
@attribute svariance numeric	
@attribute srange numeric
@attribute sCV numeric 
@attribute sskewness numeric	
@attribute skurtosis numeric
@attribute squantile25 numeric
@attribute squantile50 numeric
@attribute squantile75 numeric
@attribute smeanCrossingRate numeric
@attribute sPower numeric
@attribute sEntropy numeric	
@attribute sfrequency_ratio numeric
@attribute irrk numeric
@attribute irrj numeric 
@attribute sharpness numeric
@attribute smoothness numeric
@attribute specCentroid numeric
@attribute specStdDev numeric
@attribute specCrest numeric
@attribute specSkewness numeric
@attribute specKurt numeric
@attribute maxFreq numeric
@attribute maxMgx numeric
@attribute numPeaks numeric
@attribute zeroCrossingRate numeric
@attribute slopeChanges numeric
@attribute numInflectionPoints numeric
@attribute totalPeak numeric
@attribute silentTime numeric
@attribute d1 numeric
@attribute d2 numeric
@attribute d3 numeric
@attribute d4 numeric
@attribute d5 numeric
@attribute d6 numeric
@attribute d7 numeric
@attribute d8 numeric
@attribute d9 numeric
@attribute d10 numeric
@attribute class {robo,human}


@data
-4.3767e-06,0.053837,-0.053721,0.0024044,5.7813e-06,0.10756,-54937.0145,-0.09425,210.3192,-0.0009376,-2.9378e-05,0.00095792,0,6.6139,55.5031,0.0014651,-0.039885,1081413.9042,1.219080541019194e+184,239018.5418,68.541,74.3054,0.012989,4.1073,165.0075,125.2092,0.053837,744,1183,1488,1246,95,0.1,-0.026725,0.069563,0.055012,0.025086,0.026454,0.0087217,0.012921,0.023849,0.034014,0.054485,robo
8.9504e-05,0.21887,-0.13334,0.0073997,5.4755e-05,0.35221,8267.4145,8.7342,369.8215,-0.0010493,2.508e-05,0.0010873,0.9996,132.1246,55.9579,0.0013771,-0.25345,7981018.5111,1.143471437751979e+184,230412.9397,57.0179,65.2553,0.048508,32.2452,424.9813,125.1964,0.21887,750,1197,1500,1258,94,5.5,0.046936,0.2017,-0.16954,0.10823,0.10899,0.031721,0.075223,0.11367,0.14745,0.21934,robo
-6.3947e-05,0.017277,-0.069101,0.0031202,9.7357e-06,0.086379,-4879.3322,-6.241,129.4017,-0.0011058,-3.8804e-06,0.0010447,1,9.0644,56.4735,0.00099332,0.090055,1385159.2642,1.28137780261816e+184,231876.5246,56.8351,66.8264,0.016762,15.358,173.8195,125.2181,0.017277,793,1302,1585,1250,99,0.1,-0.062884,-0.032709,0.083697,-0.021061,-0.023925,-0.0061676,-0.024798,-0.030327,-0.034159,-0.043968,robo
-7.0969e-05,0.014888,-0.065282,0.0029038,8.4321e-06,0.08017,-4091.658,-6.3438,130.3102,-0.001032,1.0669e-05,0.00095693,1,11.1885,55.7341,0.001118,0.14124,21416319.7026,1.401064085485062e+184,236661.5156,55.6252,65.8651,0.017506,18.1793,157.8755,125.2136,0.014888,751,1222,1501,1239,98,0.1,-0.044833,-0.20955,0.061727,-0.037543,-0.034647,-0.011622,-0.03228,-0.0428,-0.052239,-0.072661,robo
-2.4836e-05,0.021833,-0.042776,0.0025162,6.3312e-06,0.064609,-10131.3111,-1.9128,42.1896,-0.0010321,-2.6195e-05,0.00096478,1,7.5541,55.85,0.0012029,0.09738,3776055.1043,1.101589701317484e+184,235287.8367,68.3091,75.1862,0.013977,2.2572,166.3284,125.2175,0.021833,770,1269,1540,1252,96,0.1,0.20336,-0.026405,0.14033,-0.02045,-0.02361,-0.0064316,-0.013566,-0.021836,-0.029254,-0.044669,robo
9.882e-06,0.029482,-0.012653,0.002339,5.471e-06,0.042135,23669.545,1.2678,21.0353,-0.0010256,-2.2589e-05,0.0010177,1,6.0864,55.7467,0.0011661,0.013063,95674150.0491,1.19729243826854e+184,235007.7055,63.516,71.8026,0.013728,2.3858,150.1345,125.2197,0.029482,760,1204,1521,1226,95,9.8,-0.073828,0.15083,0.011244,0.0059644,0.011274,0.0024215,0.011868,0.014602,0.017156,0.022768,robo
-4.8596e-05,0.024453,-0.082855,0.003016,9.0963e-06,0.10731,-6206.3112,-8.7905,244.3191,-0.0010483,-3.0164e-05,0.0010278,0.9996,5.6039,56.029,0.0011281,0.050556,1250048294.7345,1.505804790938799e+184,235623.9061,63.102,71.3888,0.015398,4.4998,192.8989,125.215,0.024453,769,1235,1538,1263,92,1.3,-0.016968,0.047016,0.015139,0.010851,0.013035,0.0035559,-0.0010443,0.0053174,0.012087,0.024724,robo
-0.00010316,0.019527,-0.095437,0.0036881,1.3602e-05,0.11496,-3575.051,-12.1921,291.5643,-0.0010917,-3.5577e-05,0.00099843,0.9992,13.8952,56.0703,0.0013324,0.16417,6336426.9646,1.366996720799814e+184,234728.5898,48.6021,59.8112,0.027341,48.5904,159.4778,125.2181,0.019527,786,1286,1571,1245,95,0.9,0.018885,-0.10024,0.070472,-0.049183,-0.042706,-0.014317,-0.045499,-0.057454,-0.067157,-0.089892,robo
-0.00010268,0.022212,-0.094354,0.003557,1.2653e-05,0.11657,-3464.3197,-12.9378,312.8162,-0.00095392,-4.6028e-05,0.00087392,0.9992,16.6158,56.3622,0.0015123,0.17526,1788436.0428,1.621894291147856e+184,237848.5573,46.7798,58.113,0.032121,53.9016,143.3897,125.2197,0.022212,779,1244,1557,1257,95,1.4,0.00054197,-0.060352,0.063822,-0.051313,-0.0492,-0.015709,-0.047836,-0.061803,-0.073969,-0.10124,robo
-8.6895e-05,0.019513,-0.078502,0.0031744,1.0077e-05,0.098015,-3653.1375,-9.426,213.8812,-0.0010392,-4.8007e-05,0.00097236,0.9996,12.6846,55.9124,0.0011248,0.16237,1620249.9292,1.486805114732742e+184,235506.2794,54.0335,65.6677,0.02156,27.4894,149.971,125.214,0.019513,813,1298,1625,1265,97,0.1,0.043871,-0.066798,0.11839,-0.0444,-0.039867,-0.012033,-0.037767,-0.049707,-0.059479,-0.081928,robo
-8.0621e-05,0.015698,-0.065698,0.0031411,9.8663e-06,0.081395,-3896.0772,-7.4179,151.4779,-0.00095481,-3.6785e-05,0.00094217,1,10.0906,55.7453,0.0013351,0.14142,2885362.8599,1.26664431921009e+184,235866.7194,52.1876,62.4555,0.020334,28.3211,158.6087,125.2191,0.015698,779,1252,1557,1236,96,0.1,-0.0039887,0.028943,-0.0022946,-0.035328,-0.033787,-0.0095029,-0.032423,-0.041314,-0.04844,-0.064781,robo
-9.4815e-05,0.021466,-0.091933,0.0031412,9.8672e-06,0.1134,-3312.9967,-14.8715,389.8016,-0.00097529,-5.3878e-05,0.00088046,0.9996,8.8575,55.6696,0.0013818,0.14582,43845088.9994,1.381492391063409e+184,239017.9766,45.2616,56.6404,0.029445,54.6173,121.0506,125.211,0.021466,780,1242,1559,1250,95,0.3,0.10657,-0.088961,0.085921,-0.03676,-0.033353,-0.010995,-0.036986,-0.045533,-0.052035,-0.067796,robo
-4.8661e-05,0.024546,-0.10081,0.002987,8.9223e-06,0.12535,-6138.445,-16.3782,545.7979,-0.001005,-6.2918e-05,0.00094634,0.9996,17.3875,56.052,0.0012199,0.14421,6939468.4873,1.270387423355956e+184,236886.3065,58.51,67.2544,0.016808,11.4947,181.7979,125.2145,0.024546,755,1229,1510,1280,95,0.7,0.0077349,-0.15479,0.11058,-0.053497,-0.049853,-0.013437,-0.03428,-0.051587,-0.066948,-0.10021,robo
0.00011127,0.2723,-0.06324,0.007015,4.921e-05,0.33554,6304.4227,25.2767,957.9695,-0.0012777,1.436e-05,0.0012843,1,116.014,55.5402,0.0010099,-0.29778,218775553.8324,1.114387437649619e+184,228282.6186,55.348,64.7271,0.035887,44.9292,401.1304,125.2007,0.2723,735,1185,1470,1261,99,0.1,-0.1434,0.21764,-0.33908,0.14565,0.13746,0.040682,0.098485,0.14682,0.18979,0.28152,robo
-6.6268e-05,0.016763,-0.056379,0.0030155,9.0934e-06,0.073142,-4550.4933,-3.5819,66.3388,-0.0011995,-3.9086e-05,0.0011604,1,8.6987,55.8184,0.0011384,0.11674,51457267.1804,1.234403234036412e+184,230570.7153,59.7334,69.4464,0.01649,8.4408,176.8077,125.2013,0.016763,784,1262,1567,1251,97,0.1,-0.060803,-0.05483,0.084527,-0.016289,-0.018181,-0.0058488,-0.022011,-0.026916,-0.030587,-0.039611,robo
-7.8454e-05,0.014939,-0.063495,0.0032279,1.042e-05,0.078434,-4114.4322,-5.579,101.9379,-0.0011189,1.5725e-05,0.0010829,1,9.2621,55.8122,0.0013944,0.13367,3347180.8779,1.303551715428596e+184,232328.0595,56.1813,66.6362,0.017499,18.7993,172.6511,125.1997,0.014939,775,1260,1549,1241,98,0.1,-0.16479,-0.085928,0.098169,-0.031079,-0.025804,-0.0093557,-0.030714,-0.038162,-0.044559,-0.059095,robo
-0.00011226,0.027041,-0.11924,0.0038848,1.5092e-05,0.14629,-3460.625,-14.3766,401.7665,-0.0011151,-3.4869e-05,0.0010489,0.9996,10.7388,55.6349,0.0010744,0.16599,41088922.0952,1.451786904959102e+184,233373.3207,50.4015,61.8264,0.024311,45.5559,173.7303,125.2016,0.027041,768,1244,1535,1270,94,0.2,-0.069327,-0.010857,0.041177,-0.040191,-0.032163,-0.010604,-0.040372,-0.04737,-0.053068,-0.066895,robo
-0.00010466,0.028701,-0.12222,0.0038626,1.492e-05,0.15092,-3690.5744,-14.448,432.5787,-0.0011532,-5.7626e-05,0.0011022,0.9996,27.5302,55.4299,0.0011232,0.21956,3292010.0152,1.175115331298679e+184,231617.3273,51.6124,62.6066,0.023859,39.0458,182.0286,125.2159,0.028701,757,1214,1513,1232,95,0.5,-0.016159,-0.044409,0.037326,-0.070249,-0.061704,-0.017504,-0.05196,-0.071568,-0.087852,-0.12456,robo
-8.6955e-05,0.023181,-0.09081,0.0035066,1.2296e-05,0.11399,-4032.6422,-8.7025,211.4826,-0.0011822,-2.1461e-05,0.001121,1,12.1998,55.9861,0.0011175,0.13243,4113187.7585,1.367873856265174e+184,230150.2198,53.3333,63.3676,0.021585,24.8062,181.9889,125.2022,0.023181,757,1240,1513,1247,97,0.8,0.019444,0.017151,0.009183,-0.025487,-0.026472,-0.0074951,-0.029673,-0.03551,-0.039429,-0.049875,robo
-0.00013358,0.033657,-0.14552,0.0044686,1.9968e-05,0.17918,-3345.1768,-17.8953,527.1514,-0.0010943,-9.8972e-05,0.0010531,0.9996,14.7643,55.8,0.0010425,0.18853,6752243.0378,1.520863794570234e+184,233575.8261,45.6448,57.4232,0.035336,80.4533,168.6432,125.2043,0.033657,785,1244,1569,1242,98,0.1,0.017227,-0.021967,0.15772,-0.051276,-0.045661,-0.015479,-0.053872,-0.064667,-0.073534,-0.094638,robo
-0.00016171,0.034084,-0.14665,0.0054717,2.994e-05,0.18073,-3383.5635,-16.4871,429.3128,-0.0012612,-7.19e-05,0.0012219,0.9992,38.6166,55.31,0.0017417,0.25156,4768754.1687,1.512689259936641e+184,227830.3375,43.4423,54.9962,0.057203,114.0922,193.1616,125.2051,0.034084,766,1182,1531,1238,99,0.1,0.033844,-0.13755,0.1522,-0.078262,-0.074468,-0.023212,-0.075063,-0.095399,-0.11237,-0.15172,robo
-0.00011969,0.032035,-0.13709,0.0043148,1.8617e-05,0.16913,-3605.0069,-14.7545,442.1815,-0.0011524,-2.3842e-05,0.001114,0.9996,36.8482,54.9324,0.0013637,0.25925,3448779.2824,1.177801978268544e+184,230720.5792,49.3844,60.0617,0.035334,53.2516,197.0147,125.1981,0.032035,742,1208,1483,1251,96,0.6,0.018863,0.053126,0.08652,-0.07527,-0.072873,-0.023563,-0.062241,-0.085158,-0.10591,-0.15081,robo
-5.6698e-05,0.010627,-0.050385,0.0022531,5.0762e-06,0.061012,-3973.8015,-4.7486,106.8185,-0.0011264,-5.1942e-05,0.0010287,1,6.9113,55.0251,0.0018448,0.16531,1359829.3312,6.726467114476875e+183,233410.4003,59.8553,68.3105,0.020608,6.5625,134.3529,125.202,0.010627,726,1190,1451,1253,97,0.1,-0.049759,-0.022095,0.14745,-0.024954,-0.023892,-0.0065693,-0.017744,-0.026053,-0.033252,-0.048489,robo
-6.799e-05,0.016723,-0.072686,0.0025238,6.3698e-06,0.089409,-3712.0897,-10.0462,285.1089,-0.0011252,-5.5703e-05,0.0010537,1,3.9718,54.8816,0.0016222,0.12313,1147155.2953,1.519034819700126e+184,233854.634,57.672,67.0069,0.019831,11.8567,142.6387,125.2073,0.016723,744,1164,1487,1252,96,0.1,-0.089333,-0.01771,0.071296,-0.0002094,-0.00075197,0.00043901,-0.0087995,-0.0070375,-0.0045455,-0.00047578,robo
-0.00014647,0.038113,-0.16324,0.0046163,2.131e-05,0.20136,-3151.6432,-20.9142,686.1018,-0.001047,-3.4906e-05,0.00098524,0.9996,10.5591,55.3859,0.0013011,0.21058,13042442.4129,1.561114807458152e+184,236202.7528,43.5616,54.3285,0.040812,85.0183,178.5223,125.212,0.038113,734,1146,1467,1239,97,0.8,-0.0075824,-0.077066,-0.026646,-0.039894,-0.037325,-0.012683,-0.050034,-0.05746,-0.062926,-0.077661,robo
-1.9995e-05,0.027641,-0.070531,0.0029231,8.5447e-06,0.098172,-14619.1018,-5.7982,149.4607,-0.0010738,2.0757e-05,0.0010899,0,11.8585,56.1531,0.0011046,0.069273,2281449.1091,1.111666451988651e+184,233497.5549,65.3848,73.2067,0.014113,3.27,193.2827,125.2091,0.027641,767,1265,1534,1241,96,0.1,0.061111,-0.065523,0.24913,-0.041848,-0.036751,-0.010683,-0.023651,-0.036441,-0.048184,-0.072834,robo
9.1455e-06,0.10381,-0.077636,0.0052286,2.7339e-05,0.18145,57171.6163,0.78536,107.817,-0.0012023,5.2306e-05,0.0012459,0.00039936,12.4923,55.0951,0.0015047,-0.06303,11230273.7051,1.076544082545461e+184,227208.7064,61.3979,67.475,0.033735,21.5428,294.5882,125.2149,0.10381,720,1157,1440,1253,94,0.8,-0.016066,-0.0276,-0.2338,0.0014579,0.018727,0.0057198,0.0072486,0.012845,0.018643,0.029983,robo
-3.8952e-06,0.012989,-0.028373,0.0023827,5.6771e-06,0.041362,-61169.2901,-0.60839,15.131,-0.001068,-2.4487e-05,0.0011368,0,6.3508,55.6497,0.0011714,-0.0077104,1435800.4618,1.318738268331489e+184,232917.4961,68.7869,76.5681,0.01128,-0.31577,161.4232,125.212,0.012989,759,1243,1518,1256,91,1.7,0.084436,0.023181,0.06886,-0.016554,-0.014991,-0.004905,-0.011679,-0.016523,-0.021312,-0.031,robo
3.5276e-05,0.05235,-0.014004,0.0027937,7.805e-06,0.066354,7919.728,3.1045,59.3689,-0.0012479,7.1679e-06,0.0012425,0,5.7591,55.7408,0.001277,-0.037053,1105543.6043,1.34401560797291e+184,229364.5569,62.6504,70.8354,0.016702,5.4176,176.4905,125.2157,0.05235,763,1221,1526,1253,93,0.8,-0.089906,0.0082713,0.16073,-0.0087707,-0.0011898,0.0010195,0.0063627,0.0036916,0.00131,-0.0032246,robo
7.0414e-05,0.075567,-0.01809,0.0038015,1.4451e-05,0.093657,5398.6975,5.3184,97.3108,-0.0013222,6.5535e-06,0.001363,0,13.2419,55.8524,0.0012051,-0.094529,6305145.0053,1.429513382107157e+184,225124.9491,56.3341,66.2466,0.023982,21.06,209.3203,125.215,0.075567,744,1210,1489,1249,94,0.9,-0.057786,0.28245,-0.095765,0.023835,0.02883,0.0089284,0.031128,0.038876,0.044688,0.058651,robo
0.00010323,0.12463,-0.030111,0.0042699,1.8232e-05,0.15474,4136.4499,13.0063,344.064,-0.0011836,1.2779e-05,0.0012753,0.00039936,14.2348,55.4282,0.0012284,-0.1227,1755018.0962,1.607478584565006e+184,229432.5925,47.5558,58.2019,0.031237,56.7964,186.3618,125.214,0.12463,725,1148,1451,1252,92,0.8,0.0063678,0.097288,-0.21682,0.046855,0.039905,0.013141,0.045972,0.055127,0.062642,0.080322,robo
5.9123e-05,0.12396,-0.029048,0.0038975,1.519e-05,0.15301,6592.1447,14.1489,435.9701,-0.0011749,5.066e-05,0.0012018,0.0003992,29.3828,55.7032,0.0010002,-0.15757,43125189.9616,1.141033541369926e+184,230778.4779,57.8729,66.9167,0.024173,15.4824,229.6756,125.2111,0.12396,748,1229,1496,1241,99,0.1,-0.040964,0.015111,-0.035663,0.075398,0.066186,0.019536,0.046971,0.068885,0.089068,0.13172,robo
2.4124e-05,0.049898,-0.014594,0.0026221,6.8752e-06,0.064492,10869.2615,2.8977,59.404,-0.0011752,3.16e-05,0.0011548,0,5.6768,55.5024,0.0014405,-0.014062,65725474.2481,1.283253371205431e+184,231533.6981,64.591,72.3191,0.019367,3.9695,166.2643,125.207,0.049898,757,1205,1514,1234,98,0.1,0.028167,-0.018179,0.14718,-0.0038909,-0.0067205,6.708e-05,0.0021392,-0.0015396,-0.0048752,-0.011522,robo
3.8366e-05,0.046687,-0.01619,0.002811,7.902e-06,0.062877,7326.9768,2.1894,39.1857,-0.0012283,1.5116e-05,0.0012532,0,8.2518,54.8463,0.0011604,-0.076727,12577091.5557,1.080993381594964e+184,229360.0909,62.1654,71.4619,0.01421,7.2944,168.7329,125.2137,0.046687,737,1160,1475,1250,95,3.9,-0.14681,0.089712,0.034001,0.030258,0.024934,0.0085772,0.021816,0.029876,0.036801,0.052034,robo
5.8457e-05,0.084892,-0.019153,0.0031096,9.6694e-06,0.10405,5319.4465,9.1333,240.7652,-0.001122,6.2551e-05,0.0011138,0.00039936,4.5587,55.5548,0.0012161,-0.056703,6964947.8782,1.47842112094272e+184,233225.877,56.34,66.3033,0.019815,17.774,171.0622,125.2136,0.084892,763,1212,1527,1239,94,1,0.081918,-0.02223,-0.1139,0.010751,0.012235,0.0033504,0.019799,0.020941,0.021545,0.023654,robo
7.5486e-05,0.089658,-0.02202,0.0032196,1.0366e-05,0.11168,4265.1235,11.1155,281.7336,-0.0011849,-2.7556e-05,0.0011715,0.0003992,17.0444,54.4229,0.0015195,-0.12959,10906188.3362,1.605036562365445e+184,231689.3404,48.4574,59.2589,0.025413,43.1581,141.5351,125.214,0.089658,729,1164,1459,1275,97,0.1,-0.05801,0.035447,-0.083006,0.042907,0.047072,0.013306,0.040397,0.053984,0.06546,0.091452,robo
5.8264e-05,0.057474,-0.012946,0.0025985,6.7524e-06,0.07042,4459.9481,6.0954,124.2993,-0.0011314,-7.2231e-06,0.00117,0,7.9848,55.1464,0.0014491,-0.10843,70678040.9432,1.229431314783387e+184,232474.7597,53.1748,63.1466,0.02079,19.4717,133.2962,125.2144,0.057474,731,1126,1463,1252,97,3,-0.020709,0.11078,-0.12269,0.029846,0.027882,0.0083861,0.026071,0.034563,0.041713,0.057371,robo
