@relation 'robocall-oneshot-weka.filters.unsupervised.attribute.Remove-R7,16,18,29,34'

@attribute smean numeric
@attribute smax numeric
@attribute smin numeric
@attribute sstandard_deviation numeric
@attribute svariance numeric
@attribute srange numeric
@attribute sskewness numeric
@attribute skurtosis numeric
@attribute squantile25 numeric
@attribute squantile50 numeric
@attribute squantile75 numeric
@attribute smeanCrossingRate numeric
@attribute sPower numeric
@attribute sEntropy numeric
@attribute irrk numeric
@attribute sharpness numeric
@attribute smoothness numeric
@attribute specCentroid numeric
@attribute specStdDev numeric
@attribute specCrest numeric
@attribute specSkewness numeric
@attribute specKurt numeric
@attribute maxFreq numeric
@attribute maxMgx numeric
@attribute numPeaks numeric
@attribute slopeChanges numeric
@attribute numInflectionPoints numeric
@attribute totalPeak numeric
@attribute silentTime numeric
@attribute d2 numeric
@attribute d3 numeric
@attribute d4 numeric
@attribute d5 numeric
@attribute d6 numeric
@attribute d7 numeric
@attribute d8 numeric
@attribute d9 numeric
@attribute d10 numeric
@attribute class {robo,human}

@data
0.000111,0.20477,-0.27686,0.011574,0.000134,0.48163,-2.963,281.1888,-0.001063,-0.000006,0.001072,0.001429,285.0114,55.942,-0.20868,10100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,195905.0206,56.3995,61.9814,0.051313,-13.6165,610.2389,104.9894,0.20477,640,1281,1051,91,2.5,0.49023,-0.30327,0.057168,0.09586,0.017376,0.053294,0.082191,0.1038,0.15253,human
0.000011,0.014106,-0.00501,0.001284,0.000002,0.019116,0.62281,9.626,-0.00082,0.000003,0.000845,0,1.8984,56.8804,-0.018567,22900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205983.3892,58.9881,64.818,0.005467,-0.65438,67.9615,105.2945,0.014106,697,1395,1053,76,3.6,0.053462,-0.022382,0.005516,0.005635,0.00137,0.003076,0.004971,0.006261,0.009197,human
0,0.005536,-0.007096,0.001261,0.000002,0.012633,-0.045646,3.6217,-0.000867,0.000017,0.000852,0,1.6582,56.9521,-0.007691,23200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,206310.0278,64.6031,68.7361,0.006049,0.13676,69.4747,105.3129,0.005536,704,1408,1053,79,6.4,-0.048548,-0.021114,0.003589,0.002484,-0.000042,0.001649,0.002497,0.00308,0.004524,human
-0.000003,0.00452,-0.006997,0.001256,0.000002,0.011517,-0.14781,3.4772,-0.000837,0.000007,0.000816,0,1.6581,56.482,0.008271,23300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205629.3344,63.1767,67.6264,0.005161,-0.11448,69.0384,105.292,0.00452,700,1399,1040,76,5.9,0.033472,0.012539,-0.001438,-0.003675,-0.000737,-0.002383,-0.003492,-0.004458,-0.006527,human
-0.000002,0.004521,-0.004931,0.001223,0.000002,0.009452,0.013685,3.2868,-0.000835,0.000002,0.000804,0,1.6127,56.4174,0.001814,21900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,207162.3464,63.3952,67.6726,0.005676,0.23164,66.0269,105.2978,0.004521,700,1399,1052,69,7.4,-0.070359,-0.004812,0.001124,0.001259,-0.000075,0.000729,0.001014,0.001249,0.001848,human
-0.000007,0.004551,-0.004933,0.001281,0.000002,0.009484,-0.10873,3.2815,-0.000838,0.000016,0.000858,0,1.6043,56.89,0.006969,20600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205514.9626,61.6823,66.572,0.006017,-0.35931,69.5043,105.2926,0.004551,695,1390,1068,75,6.9,0.072768,0.00005,0.00001,-0.001966,-0.000763,-0.000882,-0.001377,-0.001791,-0.002603,human
-0.000006,0.004065,-0.008044,0.001228,0.000002,0.012109,-0.24002,4.0349,-0.000782,0.000026,0.000795,0,1.5579,56.46,0.01092,19600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,207193.4721,60.6848,65.7338,0.007391,0.001424,64.2938,105.2926,0.004065,671,1342,1017,67,9.8,0.12314,0.018739,-0.001212,-0.003503,-0.000229,-0.001651,-0.002664,-0.003324,-0.004882,human
-0.000003,0.004723,-0.004919,0.001285,0.000002,0.009642,-0.063917,3.1736,-0.00083,0.000027,0.000865,0,1.8917,56.8467,0.009186,19400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205715.9213,64.6694,68.65,0.005411,0.21835,71.7722,105.2838,0.004723,698,1396,1062,79,3.6,-0.049855,-0.000198,0.002353,-0.001089,-0.000099,-0.000655,-0.000876,-0.001113,-0.001613,human
-0.000005,0.00501,-0.003979,0.00123,0.000002,0.008989,-0.075759,3.1725,-0.000828,0.000039,0.000836,0,1.3908,56.7713,0.008587,20700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,206593.6094,63.207,67.8788,0.006443,-0.25752,66.7845,105.2896,0.00501,705,1409,1021,74,7.8,0.062668,0.002489,-0.000326,-0.000941,-0.000007,-0.000223,-0.000327,-0.000416,-0.000607,human
-0.000007,0.003848,-0.005886,0.001248,0.000002,0.009734,-0.17808,3.2823,-0.00084,0.000049,0.000839,0,1.6092,56.7166,0.009142,22500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205232.4189,60.6639,65.8458,0.00595,-0.1878,66.5794,105.2858,0.003848,672,1343,1043,68,9,-0.06224,0.003832,-0.000864,-0.00216,-0.000766,-0.0012,-0.001941,-0.002482,-0.003636,human
0.000029,0.12814,-0.041391,0.0036,0.000013,0.16953,21.1555,785.5257,-0.000954,-0.000001,0.000925,1,23.8148,56.5593,-0.080346,32000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,201714.3309,52.4045,59.0113,0.021117,5.4912,189.0753,105.297,0.12814,654,1308,1062,86,3.5,0.17383,-0.23994,0.051065,0.055531,0.009797,0.035458,0.054646,0.068482,0.10076,human
-0.000062,0.014462,-0.05487,0.002177,0.000005,0.069333,-10.9632,255.8764,-0.000914,-0.000004,0.000901,1,3.6297,56.6769,0.077604,33900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203031.2066,43.1837,51.9601,0.017619,17.3955,81.3193,105.287,0.014462,680,1359,1044,85,2.5,-0.11208,0.070355,-0.014735,-0.02174,-0.006065,-0.011528,-0.01783,-0.022693,-0.033336,human
-0.000069,0.014361,-0.058132,0.002195,0.000005,0.072493,-13.1029,319.5505,-0.000806,-0.000013,0.000786,1,6.1856,56.6032,0.10672,31600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205927.1997,41.8117,50.7533,0.015893,20.6132,78.2589,105.2946,0.014361,682,1363,1051,75,5.7,-0.010394,0.11313,-0.024779,-0.029325,-0.00678,-0.016423,-0.025298,-0.032027,-0.047067,human
-0.000075,0.015055,-0.063212,0.002297,0.000005,0.078267,-14.2102,364.6321,-0.000829,-0.000058,0.000813,1,4.589,56.7611,0.10528,34600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204362.7851,42.4608,51.2014,0.015295,19.2852,85.6086,105.294,0.015055,701,1401,1057,79,5.2,-0.046982,0.088041,-0.021263,-0.024587,-0.006446,-0.012752,-0.019838,-0.025192,-0.037024,human
-0.000091,0.019378,-0.07692,0.002743,0.000008,0.096298,-16.419,430.8282,-0.000906,-0.000028,0.000836,1,6.5438,56.722,0.1231,35900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203961.5892,39.0988,47.8983,0.020034,32.5538,91.2729,105.3022,0.019378,674,1347,1063,71,7.6,-0.018464,0.10947,-0.02635,-0.032364,-0.009343,-0.017717,-0.027226,-0.034711,-0.050961,human
-0.000096,0.016811,-0.075149,0.002834,0.000008,0.09196,-16.865,435.1446,-0.000835,-0.000074,0.000818,1,8.9749,56.7998,0.13999,30300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205064.3983,38.055,46.8391,0.022424,36.2066,90.8426,105.2942,0.016811,668,1335,1070,73,5.4,-0.10802,0.1331,-0.030903,-0.038387,-0.010957,-0.021946,-0.033571,-0.042767,-0.062777,human
-0.000094,0.01643,-0.070741,0.002806,0.000008,0.087171,-15.2346,378.8506,-0.000953,-0.000036,0.00091,1,8.2761,56.8236,0.13478,35900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202084.3949,39.605,48.4611,0.021973,31.2375,94.5724,105.2945,0.01643,685,1369,1049,85,3.4,-0.12706,0.13535,-0.02728,-0.035769,-0.00946,-0.020011,-0.030737,-0.039033,-0.05733,human
-0.000097,0.017529,-0.075742,0.002848,0.000008,0.09327,-16.6774,429.2582,-0.000841,-0.00002,0.000755,1,8.2033,56.9481,0.13593,36700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,206001.6876,38.0406,46.8605,0.022622,36.9126,90.9155,105.2863,0.017529,697,1393,1039,75,7.1,-0.041449,0.1349,-0.029811,-0.035793,-0.009525,-0.019885,-0.030679,-0.038961,-0.057232,human
-0.0001,0.018895,-0.077125,0.00292,0.000009,0.09602,-17.3549,453.856,-0.000853,-0.000055,0.000771,1,8.9552,56.7463,0.14286,36100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205785.1677,37.7898,46.5191,0.021386,38.6338,93.7021,105.3002,0.018895,688,1375,1053,75,7.7,-0.13556,0.13298,-0.033086,-0.038173,-0.010261,-0.021506,-0.033052,-0.042006,-0.061685,human
-0.000101,0.018517,-0.076843,0.00296,0.000009,0.09536,-16.6831,429.4099,-0.000934,-0.000033,0.000834,1,9.2586,56.7078,0.14559,36500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204358.8082,38.5687,47.5051,0.022593,38.0448,95.5046,105.2932,0.018517,682,1363,1031,76,7.8,0.046512,0.13966,-0.028871,-0.037979,-0.010085,-0.021317,-0.032795,-0.041671,-0.061194,human
0.000087,0.24475,-0.093082,0.007847,0.000062,0.33783,13.6568,500.5544,-0.000925,0.00001,0.00102,0.000475,126.1829,56.385,-0.127,29900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,199623.4077,54.7272,60.467,0.033178,6.0408,415.2064,105.2725,0.24475,646,1293,1065,92,1.2,0.36876,-0.077375,0.009213,0.04087,0.017597,0.023291,0.03643,0.04795,0.069536,human
0.000075,0.057767,-0.013642,0.002365,0.000006,0.071409,13.4938,321.8583,-0.000836,0.000034,0.000869,0,6.1268,56.8213,-0.10781,35500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203599.9123,41.3048,50.1515,0.017219,22.6733,83.7467,105.2821,0.057767,668,1337,1034,83,4.5,0.007886,-0.1042,0.020407,0.029923,0.008032,0.016527,0.025387,0.032328,0.04744,human
0.000062,0.05526,-0.012342,0.002056,0.000004,0.067602,12.3407,307.4235,-0.000862,0.00005,0.000862,0,5.4858,56.6366,-0.10064,31200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204284.7768,44.0145,52.7234,0.013261,14.6833,79.8116,105.2881,0.05526,683,1367,1055,78,6,0.016414,-0.1031,0.022824,0.027434,0.006403,0.015384,0.023632,0.029959,0.043996,human
0.000055,0.043252,-0.010207,0.001885,0.000004,0.053459,10.2337,228,-0.000807,0.000001,0.000843,0,3.5368,56.6662,-0.079878,33600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205325.1993,44.8961,53.4786,0.011993,11.3853,74.8096,105.2825,0.043252,700,1401,1041,70,7.8,-0.017271,-0.075099,0.016865,0.01929,0.005047,0.010977,0.016964,0.021528,0.031642,human
0.000053,0.043773,-0.007893,0.001824,0.000003,0.051666,10.8982,245.6518,-0.00075,0.000009,0.000812,0,3.9471,56.7179,-0.078399,32100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,206892.4944,45.2788,53.8762,0.011995,10.5438,73.474,105.2883,0.043773,695,1391,1055,75,5.8,0.11281,-0.072363,0.014538,0.020904,0.006154,0.011827,0.01838,0.023468,0.034368,human
0.000049,0.040168,-0.008998,0.001834,0.000003,0.049166,8.5806,180.0963,-0.000893,0.000068,0.000884,0,3.7535,56.4821,-0.071524,26400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203365.3646,45.7882,54.2211,0.01393,9.7069,74.4368,105.3031,0.040168,674,1349,1040,73,8.8,0.025354,-0.06862,0.0153,0.020021,0.005109,0.011078,0.017119,0.021737,0.031935,human
0.000044,0.036053,-0.010234,0.001652,0.000003,0.046286,7.75,159.473,-0.000789,0.000005,0.000824,0,3.203,56.7139,-0.066952,29600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,206012.0223,47.0275,55.4635,0.011168,7.6805,68.9365,105.2972,0.036053,687,1375,1042,74,9.8,-0.019473,-0.068943,0.017694,0.017476,0.004471,0.010316,0.015832,0.02009,0.029508,human
0.000039,0.029175,-0.007004,0.001566,0.000002,0.036178,5.5569,102.6224,-0.000822,-0.000001,0.000839,0,2.8675,57.1777,-0.060436,29600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,206130.3995,50.0142,58.2463,0.008762,4.183,69.408,105.287,0.029175,702,1405,1032,83,2.5,0.026847,-0.057484,0.010399,0.014624,0.003438,0.008168,0.012634,0.015997,0.023516,human
0.000035,0.025669,-0.007613,0.00149,0.000002,0.033281,4.8514,83.8093,-0.000804,0.000023,0.000804,0,2.1299,57.0697,-0.051009,29300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,206586.7818,50.3425,58.2758,0.010407,3.2952,68.0196,105.2835,0.025669,705,1411,1071,68,7.3,-0.000751,-0.049818,0.008899,0.012932,0.003374,0.007324,0.011206,0.014211,0.020881,human
0.000035,0.025692,-0.005628,0.001493,0.000002,0.03132,4.7931,81.821,-0.000802,0.000004,0.000806,0,2.2343,56.8618,-0.051987,29800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,207218.4088,50.4045,58.3526,0.008351,3.1002,68.1715,105.2886,0.025692,702,1405,1057,70,7.5,0.00115,-0.039731,0.01056,0.012137,0.003772,0.007515,0.011436,0.014569,0.021382,human
0.000069,0.21674,-0.35143,0.013011,0.000169,0.56817,-12.3026,455.4255,-0.000933,0.000032,0.000996,0.001424,359.0503,55.9226,-0.10221,34600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,199697.6256,60.902,65.8611,0.042236,-2.1732,700.7515,105.2881,0.21674,639,1279,1060,85,2.8,-0.1376,-0.057733,0.049292,0.023231,0.007161,0.014615,0.022438,0.028186,0.041547,human
0.000058,0.047844,-0.012054,0.001977,0.000004,0.059898,10.1316,229.5142,-0.000831,0.000086,0.000832,0,4.4957,56.6642,-0.086963,32200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203829.9798,44.0956,52.7677,0.013115,13.4526,75.8929,105.2885,0.047844,663,1327,1045,76,5.1,0.11465,-0.088034,0.023143,0.024139,0.006042,0.013763,0.021107,0.026787,0.039348,human
0.000051,0.039591,-0.009614,0.001848,0.000003,0.049205,8.486,177.1161,-0.000856,0.000026,0.000872,0,3.7829,56.5236,-0.075572,27500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204246.1415,45.4405,53.8221,0.012354,10.3829,74.5565,105.2876,0.039591,676,1353,1064,80,4.7,-0.026635,-0.065122,0.019508,0.018653,0.004841,0.010292,0.01582,0.0201,0.029523,human
0.000053,0.040266,-0.010031,0.001866,0.000003,0.050297,9.2909,197.3305,-0.000808,0.000005,0.000829,0,3.8803,56.645,-0.075744,32200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204963.9522,45.5227,54.3118,0.011102,11.3966,73.6559,105.2886,0.040266,692,1385,1052,77,6.3,0.058267,-0.072976,0.017347,0.021126,0.005483,0.011729,0.017998,0.02286,0.033576,human
0.000046,0.039495,-0.010049,0.001789,0.000003,0.049544,7.3587,152.5023,-0.000864,0.000039,0.000909,0,3.9357,56.3035,-0.070771,30900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202674.7215,46.8315,55.1848,0.012755,8.505,73.8774,105.3023,0.039495,681,1363,1092,78,6.5,-0.015085,-0.080288,0.019083,0.020332,0.004784,0.011166,0.017063,0.021584,0.031706,human
0.000041,0.030873,-0.00841,0.001593,0.000003,0.039282,6.695,128.5662,-0.000804,-0.000017,0.000814,0,2.6233,56.4594,-0.05835,30500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,207097.4432,47.2546,55.6337,0.01184,7.3197,66.6992,105.2835,0.030873,687,1375,1066,77,8.9,0.11225,-0.055142,0.011306,0.014538,0.003932,0.008402,0.012914,0.01643,0.024112,human
0.000039,0.033731,-0.008946,0.001669,0.000003,0.042676,6.1487,118.2708,-0.000868,-0.000006,0.000883,0,3.0514,56.747,-0.05886,25800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204324.429,49.3354,57.5218,0.009371,4.7736,73.5249,105.2852,0.033731,692,1385,1057,85,4.2,-0.050508,-0.057728,0.0147,0.016339,0.004166,0.009231,0.014244,0.018057,0.026544,human
0.000034,0.03071,-0.007162,0.001492,0.000002,0.037872,5.4478,106.1891,-0.000765,0.000021,0.000787,0,2.8475,56.6069,-0.053599,23700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,207596.1563,49.5015,57.3348,0.009756,4.0404,67.0268,105.258,0.03071,686,1373,1060,66,7,-0.098249,-0.056349,0.012799,0.015146,0.003444,0.008053,0.012608,0.015947,0.023418,human
0.000028,0.021431,-0.005282,0.001461,0.000002,0.026712,2.9681,44.9135,-0.000833,-0.000002,0.000866,0,2.124,56.6917,-0.039561,33000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205248.0706,52.0369,59.3874,0.008585,2.1587,69.7551,105.323,0.021431,674,1349,1051,75,6.8,0.076412,-0.033398,0.007698,0.010989,0.003066,0.005531,0.008572,0.010931,0.01603,human
0.000031,0.024412,-0.006464,0.001521,0.000002,0.030876,3.3861,52.5022,-0.000866,-0.000001,0.000875,0,2.0899,56.6168,-0.043586,30400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204833.6435,50.6262,58.3034,0.00842,3.1481,70.4881,105.2875,0.024412,685,1371,1046,77,7.6,-0.079399,-0.041081,0.013467,0.012431,0.003249,0.006804,0.010256,0.013063,0.019178,human
0.00009,0.25397,-0.09624,0.006684,0.000045,0.35021,23.7313,1028.8642,-0.000893,0.00004,0.000929,0.00095,93.8801,56.2737,-0.11999,27000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203276.1687,53.1377,59.9402,0.025427,7.8439,358.8353,105.3996,0.25397,671,1342,1034,83,4,-0.092914,-0.40465,0.088589,0.06246,-0.002819,0.033803,0.051707,0.06206,0.092972,human
0.000031,0.026958,-0.007251,0.001523,0.000002,0.034209,4.1985,72.253,-0.000865,0.000038,0.000839,0,2.3161,56.8078,-0.039798,30200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204924.917,50.8418,58.5799,0.009279,3.0908,70.9545,105.2906,0.026958,687,1375,1045,77,5.4,0.012023,-0.039378,0.008301,0.011304,0.002978,0.006014,0.009321,0.011848,0.017406,human
0.000027,0.02785,-0.008404,0.001501,0.000002,0.036253,3.4306,63.0066,-0.000887,0.000002,0.000882,0,2.7687,56.7522,-0.042802,26900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203698.1746,52.0048,59.3835,0.00897,2.1234,71.2624,105.2819,0.02785,687,1375,1048,78,3.3,-0.032846,-0.056159,0.012784,0.014671,0.003169,0.008193,0.012486,0.015819,0.023228,human
0.000015,0.010948,-0.00446,0.001282,0.000002,0.015408,0.55176,7.3414,-0.000806,0.000016,0.000832,0,1.5841,56.6169,-0.019153,26100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205962.5829,56.7512,63.0314,0.006389,-0.12544,66.4501,105.2852,0.010948,682,1365,1034,71,5.7,-0.037149,-0.027747,0.004999,0.006023,0.001259,0.003358,0.005099,0.006469,0.009517,human
0.000013,0.011258,-0.004947,0.001245,0.000002,0.016205,0.44754,6.73,-0.000818,-0.000001,0.000791,0,1.6206,56.6069,-0.019602,25100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,206458.7547,57.5137,63.5574,0.006176,-0.18124,65.0688,105.2977,0.011258,693,1387,1044,73,7.2,0.050637,-0.026596,0.005893,0.005639,0.001203,0.003048,0.004736,0.005921,0.008743,human
0.000017,0.018538,-0.005496,0.001344,0.000002,0.024034,1.2659,20.5653,-0.000768,0.000006,0.000857,0,1.4802,56.5364,-0.018786,23500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205656.2945,56.0135,62.4968,0.007963,0.16592,68.7017,105.2878,0.018538,689,1379,1060,69,6.4,-0.04039,-0.013115,0.002773,0.004358,0.00139,0.002018,0.003154,0.003997,0.005925,human
0.00002,0.01777,-0.004623,0.00132,0.000002,0.022393,1.6284,22.3141,-0.000816,0.000008,0.000819,0,1.8678,56.6421,-0.030738,27600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205873.1675,53.6709,60.6599,0.008117,1.078,64.7519,105.2875,0.01777,685,1371,1077,66,8.5,-0.00635,-0.034637,0.004388,0.010539,0.002356,0.005266,0.008008,0.010171,0.014936,human
0.000015,0.013137,-0.005011,0.001381,0.000002,0.018148,0.49981,7.5133,-0.000874,0.000007,0.000857,0,2.2744,56.4587,-0.022194,23800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204561.8079,56.649,62.8832,0.009062,0.18337,70.2432,105.298,0.013137,685,1371,1043,81,4.7,0.04122,-0.029759,0.006962,0.007142,0.001428,0.004082,0.006167,0.007794,0.011453,human
0.000012,0.008862,-0.005128,0.001345,0.000002,0.01399,0.20369,4.5393,-0.00087,-0.000012,0.000874,0,1.5529,56.654,-0.018844,23700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204221.2809,57.9604,63.6576,0.007194,0.070264,69.481,105.2823,0.008862,666,1333,1058,71,6.1,0.013163,-0.021722,0.003576,0.00381,0.00054,0.002438,0.003684,0.004602,0.006798,human
0.000008,0.006529,-0.004899,0.001367,0.000002,0.011428,-0.015613,3.4406,-0.000879,-0.000012,0.000921,0,1.7859,56.4038,-0.013736,20400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202744.3912,58.9461,64.3673,0.008474,0.28251,70.7842,105.2774,0.006529,668,1337,1049,81,5.9,-0.013309,-0.019474,0.000119,0.003697,0.001219,0.00207,0.003043,0.003948,0.005777,human
0.000119,0.35676,-0.35288,0.02709,0.000734,0.70964,-0.13198,128.4085,-0.000933,-0.000017,0.00095,0.005698,1578.7194,55.9981,-0.20086,31700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,198767.777,47.4612,52.3691,0.17275,108.1885,854.3904,105.2872,0.35676,650,1301,1051,86,2.4,0.67742,-0.40086,-0.068852,0.10591,0.015921,0.04661,0.078218,0.098564,0.14419,human
0.000042,0.032531,-0.008747,0.001675,0.000003,0.041278,6.7254,130.4548,-0.000832,0.000004,0.000896,0,3.0023,56.5129,-0.062031,31100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205016.1954,47.7074,55.8823,0.011965,6.5268,71.5636,105.2912,0.032531,675,1351,1055,80,5.5,0.013347,-0.054516,0.018078,0.016519,0.004103,0.009119,0.014022,0.017826,0.02618,human
0.000037,0.030415,-0.007571,0.001566,0.000002,0.037986,5.2293,95.6185,-0.000847,0.000041,0.000886,0,2.7348,56.5232,-0.056773,24800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204534.6214,48.7505,56.7607,0.010994,5.1955,68.8345,105.2806,0.030415,669,1339,1046,72,8.1,0.051102,-0.056173,0.01473,0.014544,0.003647,0.008286,0.012844,0.016279,0.023914,human
0.000034,0.02473,-0.006884,0.001593,0.000003,0.031614,3.271,51.3275,-0.000917,0.000018,0.000911,0,2.6659,56.5673,-0.051294,30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203468.2905,50.7422,58.3272,0.012064,2.8365,73.6224,105.2924,0.02473,684,1369,1056,82,5.2,0.082846,-0.040903,0.013408,0.012595,0.003123,0.007138,0.010847,0.013764,0.020209,human
0.000034,0.024468,-0.006927,0.001533,0.000002,0.031395,3.8078,62.2111,-0.000864,0.000006,0.000905,0,2.4031,56.7372,-0.049226,30400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204530.6659,49.8826,57.689,0.010573,3.8844,69.4157,105.2867,0.024468,686,1373,1053,78,5.2,-0.055532,-0.049283,0.012668,0.012146,0.003392,0.00715,0.010934,0.01391,0.020418,human
0.000034,0.026032,-0.00777,0.001472,0.000002,0.033802,4.6913,81.5688,-0.000823,0.000001,0.000838,0,2.3106,56.8185,-0.049787,28900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,206899.7525,50.2277,58.363,0.00955,3.6576,65.3806,105.2837,0.026032,687,1375,1053,60,9.5,0.024278,-0.04247,0.011379,0.012795,0.003271,0.007188,0.010881,0.013822,0.020308,human
0.000033,0.026313,-0.00576,0.001564,0.000002,0.032073,3.4208,56.4599,-0.000882,0.000048,0.00092,0,2.6561,56.4994,-0.053009,23400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203623.1551,51.5925,59.1424,0.009676,2.584,73.4636,105.2831,0.026313,685,1371,1051,85,3.6,0.073887,-0.044402,0.012043,0.012618,0.003759,0.00745,0.011476,0.014641,0.021465,human
